code,name,id,level,parent.id,geometry.type,ward.parent.id,ward,subcounty.parent.id,subcounty,county.parent.id,county,mflcode,geometry.coordinates_1,geometry.coordinates_2
Keipsl15060,Lokipoto Dispensary,q0BEcRn3Vcm,7,CCdX8ttg3Tc,Point,HFH1MxaPlIn,Letea ,Toe5zU8RLT5,Turkana West ,HfVjCurKxh2,Turkana ,15060,34.5397,3.33005
Keipsl15061,Lokiriama Dispensary,XOQkCtIqc4B,7,rTjNTqyW2kN,Point,qJ7SSkvYMLL,Lokiriama/Lorengippi ,Toe5zU8RLT5,Loima ,HfVjCurKxh2,Turkana ,15061,34.87965,2.75586
632,Lokiriama/Lorengippi Ward,rTjNTqyW2kN,6,qJ7SSkvYMLL,NA,qJ7SSkvYMLL,Lokiriama/Lorengippi ,Toe5zU8RLT5,Loima ,HfVjCurKxh2,Turkana ,632,NULL,
Keipsl15062,Lokitaung District Hospital,j1aRGHrasgd,7,UHpMtl4okob,Point,MWL9SvViFa6,Lapur ,Toe5zU8RLT5,Kibish ,HfVjCurKxh2,Turkana ,15062,35.75434,4.26233
Keipsl15063,Lokore Dispensary,OkZIqQwY4tJ,7,SGFaIfQC0EK,Point,SXnlJiGRNA5,Nakalale ,Toe5zU8RLT5,Turkana North ,HfVjCurKxh2,Turkana ,15063,35.1987,3.72872
Keipsl15064,Lokori (AIC) Health Centre,ylWpiOR8no7,7,sZMdBeiydDT,Point,nNEjcCLJrKZ,Lokori/Kochodin ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,15064,35.9645,1.96004
640,Lokori/Kochodin Ward,sZMdBeiydDT,6,nNEjcCLJrKZ,NA,nNEjcCLJrKZ,Lokori/Kochodin ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,640,NULL,
Keipsl16324,Lokori Primary Health Care Programme,Ot40T1kydu3,7,sZMdBeiydDT,Point,nNEjcCLJrKZ,Lokori/Kochodin ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,16324,36.2282,1.83281
keipsl22663,Lokorkor Dispensary,XPgQ1yxIKsT,7,gO9Orbrtp7B,NA,nNEjcCLJrKZ,Katilia ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,22663,NULL,
Keipsl15065,Lokusero Dispensary,mdj7JV9BvrK,7,FJOuY68TB5N,Point,q6btfEZ18VP,Mugogondo East ,OYaCYF6BNST,Laikipia North ,HfVjCurKxh2,Laikipia ,15065,37.29749,0.30832
Keipsl15066,Lokwamosing Dispensary,N2n3pIoUDXP,7,sZMdBeiydDT,Point,nNEjcCLJrKZ,Lokori/Kochodin ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,15066,35.9253,1.90476
Keipsl16697,Lokwatubwa (PAG) Dispensary,K3zV2L17hZp,7,Di4zLXFT0io,Point,qJ7SSkvYMLL,Loima ,Toe5zU8RLT5,Loima ,HfVjCurKxh2,Turkana ,16697,34.99415,2.89377
Keipsl15067,Lokwii Dispensary,ADazi9155AK,7,sZMdBeiydDT,Point,nNEjcCLJrKZ,Lokori/Kochodin ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,15067,36.3584,2.02338
Keipsl15068,Lolgorian Sub District Hosp,bl3bihc6Zrz,7,sTRlB7hp5lT,Point,vTQPDPmaqqC,Lolgorian ,IBZqPDOCobI,Transmara West ,HfVjCurKxh2,Narok ,15068,34.79975,-1.23384
886,Lolgorian Ward,sTRlB7hp5lT,6,vTQPDPmaqqC,NA,vTQPDPmaqqC,Lolgorian ,IBZqPDOCobI,Transmara West ,HfVjCurKxh2,Narok ,886,NULL,
Keipsl15069,Lolkeringet Dispensary,QswmBlhCwhF,7,HM1zSjXEzHY,Point,ozo6TxRF0Qk,Kabiyet ,y20aapE6KYr,Mosop ,HfVjCurKxh2,Nandi ,15069,35.05644,0.44198
Keipsl15070,Lolminingai Dispensary,cL0NTZD6fXC,7,HIZ3j0foQd7,Point,ShaXCJaCY6M,Kilibwoni ,y20aapE6KYr,Emgwen ,HfVjCurKxh2,Nandi ,15070,35.24148,0.25501
Keipsl17189,Lolmolog Dispensary,EnbQKkg5zpv,7,d2YgK1ikboK,Point,ic3P77zfI6W,Suguta Marmar ,nfKmgVvY7zs,Samburu Central ,HfVjCurKxh2,Samburu ,17189,36.60142,0.95244
Keipsl14504,Loltulelei Friends Dispensary,hbWJdGza8Yu,7,FsoHtBmSHuM,Point,ic3P77zfI6W,Lodokejek ,nfKmgVvY7zs,Samburu Central ,HfVjCurKxh2,Samburu ,14504,36.83447,0.8793
Keipsl20000,Lolupe Dispensary,EKWg9TklLpt,7,HU39JvK1zW1,Point,TbfaoJj4OaE,Kanamkemer ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,20000,35.6147,3.1059
Keipsl21262,Lolwe Dispensary,Ub2Rx1EWRkx,7,VMo8DcAjVQI,Point,NYsPyNNI61H,Central seme ,RP2cXnuZq8a,Seme ,HfVjCurKxh2,Kisumu ,21262,34.5362,-0.1472
Keipsl16875,Lombi Medical Clinic,lLchO45Yr5P,7,c1g8FlAHLyC,Point,ETQGROOVvFV,Kokwanyo/kakelo ,gbepWpyaGdj,Kabondo Kasipul ,HfVjCurKxh2,Homa Bay ,16875,34.80982,-0.48668
Keipsl18370,Lomekwi Dispensary,Rm3xKqDnDWz,7,Srh6KccvUY8,Point,SXnlJiGRNA5,Lakezone ,Toe5zU8RLT5,Turkana North ,HfVjCurKxh2,Turkana ,18370,35.83682,3.92428
Keipsl16698,Lomelo Dispensary,MMotX5mgJlR,7,OK5eaaxdH9Y,NA,nNEjcCLJrKZ,Kapedo/Napeitom ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,16698,NULL,
Keipsl15072,Lomil Dispensary,ofycW5pNRKj,7,tptwujsx7NT,Point,qJ7SSkvYMLL,Turkwel ,Toe5zU8RLT5,Loima ,HfVjCurKxh2,Turkana ,15072,35.23822,3.34238
Keipsl15073,Lomut Dispensary,ZzIfW53pEx9,7,mdh3brv9yQX,Point,pUbEjZ9fbXv,Lomut ,Y2tnI4r0GkW,Pokot Central ,HfVjCurKxh2,West Pokot ,15073,35.58741,1.39733
649,Lomut Ward,mdh3brv9yQX,6,pUbEjZ9fbXv,NA,pUbEjZ9fbXv,Lomut ,Y2tnI4r0GkW,Pokot Central ,HfVjCurKxh2,West Pokot ,649,NULL,
Keipsl15074,Londiani District Hospital,IoT18YwlmkH,7,g9UNPHDAXHq,Point,kbqeKQUssr8,Kedowa/kimugul ,soCirDJfP4S,Kipkelion East ,HfVjCurKxh2,Kericho ,15074,35.59242,-0.1663
keipsl20594,Londiani Forest Dispensary,B7GWUiBuUpZ,7,cZxEmCsDucN,NA,kbqeKQUssr8,Londiani ,soCirDJfP4S,Kipkelion East ,HfVjCurKxh2,Kericho ,20594,NULL,
936,Londiani Ward,cZxEmCsDucN,6,kbqeKQUssr8,NA,kbqeKQUssr8,Londiani ,soCirDJfP4S,Kipkelion East ,HfVjCurKxh2,Kericho ,936,NULL,
871,London Ward,TtJujzTboIU,6,U7cxMpoLR0C,NA,U7cxMpoLR0C,London ,ZFzQpYAw1RT,Nakuru West ,HfVjCurKxh2,Nakuru ,871,NULL,
Keipsl17479,Longech Dispensary,aIyqTZoRiQH,7,VBLPbw0vpZl,Point,TbfaoJj4OaE,Kangatotha ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,17479,35.93006,3.43955
Keipsl15076,Longewan Dispensary,ukq03S66LrQ,7,d2YgK1ikboK,Point,ic3P77zfI6W,Suguta Marmar ,nfKmgVvY7zs,Samburu Central ,HfVjCurKxh2,Samburu ,15076,36.54532,0.85988
Keipsl15077,Longisa Distrioct Hospital,GHSUdd4Jhdt,7,QXVILdfTupE,Point,kiKLikG6qbm,Longisa ,sphpbVxO6pn,Bomet East ,HfVjCurKxh2,Bomet ,15077,35.3904,-0.36137
978,Longisa Ward,QXVILdfTupE,6,kiKLikG6qbm,NA,kiKLikG6qbm,Longisa ,sphpbVxO6pn,Bomet East ,HfVjCurKxh2,Bomet ,978,NULL,
Keipsl15078,Longonot Dispensary,ypuXWK8WUDg,7,E7zuCLZtjgL,Point,JXLPtLfLgxW,Mai mahiu ,ZFzQpYAw1RT,Naivasha Sub-County,HfVjCurKxh2,Nakuru ,15078,36.49667,-0.88223
Keipsl16214,Lontolio Dispensary,IiEIlcxdlo3,7,RPFFuqR6qVo,Point,ePqIVslp390,Laisamis ,UHkc4iGio0L,Laisamis ,HfVjCurKxh2,Marsabit ,16214,37.5859,1.64115
Keipsl15079,Loosuk GK Dispensary,C31mPJM9FcP,7,pJSDjvUYM3m,Point,ic3P77zfI6W,Loosuk ,nfKmgVvY7zs,Samburu Central ,HfVjCurKxh2,Samburu ,15079,36.5885,1.02094
664,Loosuk Ward,pJSDjvUYM3m,6,ic3P77zfI6W,NA,ic3P77zfI6W,Loosuk ,nfKmgVvY7zs,Samburu Central ,HfVjCurKxh2,Samburu ,664,NULL,
Keipsl16699,Lopedur Dispensary,jzt0IIjV9Xc,7,gO9Orbrtp7B,Point,nNEjcCLJrKZ,Katilia ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,16699,36.2585,2.40776
Keipsl17246,Loperot Dispensary,U7fkIxrxC6H,7,bq2tCZlwmeo,Point,BszCGjFOZyf,Kalapata ,Toe5zU8RLT5,Turkana South ,HfVjCurKxh2,Turkana ,17246,35.83345,2.33472
Keipsl15081,Lopiding Sub-District Hospital,FgQsfEJP0iW,7,ZabSgvrqR4n,Point,HFH1MxaPlIn,Nanaam ,Toe5zU8RLT5,Turkana West ,HfVjCurKxh2,Turkana ,15081,34.35938,4.20529
Keipsl20781,Lopii Dispensary,AudhqruUlNs,7,sZMdBeiydDT,NA,nNEjcCLJrKZ,Lokori/Kochodin ,Toe5zU8RLT5,Turkana East ,HfVjCurKxh2,Turkana ,20781,NULL,
Keipsl15083,Lopur Dispensary (Turkana South),xB3lfMWDml2,7,HDvOtQ8PpXw,Point,BszCGjFOZyf,Katilu ,Toe5zU8RLT5,Turkana South ,HfVjCurKxh2,Turkana ,15083,34.9606,3.78762
618,Lopur Ward,ow7tJlZV6Sh,6,HFH1MxaPlIn,NA,HFH1MxaPlIn,Lopur ,Toe5zU8RLT5,Turkana West ,HfVjCurKxh2,Turkana ,618,NULL,
Keipsl15084,Lorengelup Dispensary,XRNSZMWC82p,7,NBHxrBvJf6E,Point,TbfaoJj4OaE,Kerio Delta ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,15084,35.56076,3.03066
Keipsl15085,Lorengippi Dispensary,aEKXwhGAZb8,7,rTjNTqyW2kN,Point,qJ7SSkvYMLL,Lokiriama/Lorengippi ,Toe5zU8RLT5,Loima ,HfVjCurKxh2,Turkana ,15085,34.99098,2.57374
Keipsl20371,Loresho Police Academy,Xvh5VtQXU7x,7,p0zp51rRPKK,NA,d2JEo103gPA,Kitisuru ,DW4iKNGrY42,Westlands ,HfVjCurKxh2,Nairobi ,20371,NULL,
Keipsl15086,Lorien Dispensary,qxEYeiuFSY4,7,Pzp8p0Ut0uL,Point,yZjSPVAa2N5,Rumuruti township ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,15086,36.48778,0.19176
Keipsl15087,Lorngoswa Dispensary,qagMu3w5qxI,7,A7XcJFiqzyM,Point,rc6RSYzK7BR,Matapato north ,iO2edHMzzoa,Kajiado Central ,HfVjCurKxh2,Kajiado ,15087,36.65522,-2.14664
Keipsl15088,Lorogon Dispensary,HNcnn93f46m,7,jaG2b9goWEj,Point,BszCGjFOZyf,Kaputir ,Toe5zU8RLT5,Turkana South ,HfVjCurKxh2,Turkana ,15088,35.4121,1.93212
Keipsl20076,Lorugum Medical Services Ltd,VX6iAoxzhsJ,7,b7gJN0r7gfR,Point,TbfaoJj4OaE,Lodwar Township ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,20076,35.59767,3.1199
Keipsl20826,Lorugum Sub county hospital,l9En6DUe5kR,7,tptwujsx7NT,Point,qJ7SSkvYMLL,Turkwel ,Toe5zU8RLT5,Loima ,HfVjCurKxh2,Turkana ,20826,35.2648,2.8938
Keipsl15091,Loruk Dispensary (East Pokot),KPp8JVV4xdW,7,BV9AmapShdV,Point,c9FlxlK5i7t,Loiyamorok ,Tbq3JMDALZt,Tiaty ,HfVjCurKxh2,Baringo ,15091,36.03811,0.71915
Keipsl15092,Loruth Dispensary,BlEgBTGi4ns,7,BY9larnSHSt,Point,MWL9SvViFa6,Kibish ,Toe5zU8RLT5,Kibish ,HfVjCurKxh2,Turkana ,15092,35.358567,4.448063
Keipsl16369,Losam Dispensary,Y9RrucM5Wp0,7,o9y7MX99qFA,Point,cVToPEDGKAV,Kapchok ,Y2tnI4r0GkW,Pokot North ,HfVjCurKxh2,West Pokot ,16369,35.05487,1.78654
Keipsl15093,Losogwa Dispensary,Q2zT0SvWeIt,7,GgCGnsBtRN6,Point,yZjSPVAa2N5,Igwamiti ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,15093,36.29938,0.04376
Keipsl15094,Loturerei Dispensary,FixSag45aFZ,7,HU39JvK1zW1,Point,TbfaoJj4OaE,Kanamkemer ,Toe5zU8RLT5,Turkana Central ,HfVjCurKxh2,Turkana ,15094,35.61002,2.93374
Keipsl15096,Lowarengak Dispensary,hdodZbxzTRf,7,Srh6KccvUY8,Point,SXnlJiGRNA5,Lakezone ,Toe5zU8RLT5,Turkana North ,HfVjCurKxh2,Turkana ,15096,35.8103,4.06341
Keipsl13052,Lower Kabete Dispensary,KYgk2BZ7YTw,7,p0zp51rRPKK,Point,d2JEo103gPA,Kitisuru ,DW4iKNGrY42,Westlands ,HfVjCurKxh2,Nairobi ,13052,36.74591,-1.24003
393,Lower Kaewa/Kaani Ward,MqySwtJQcpN,6,IAZ3Huv9PxB,NA,IAZ3Huv9PxB,Lower Kaewa/Kaani ,XFTvFUirnjA,Kathiani ,HfVjCurKxh2,Machakos ,393,NULL,
1422,Lower Savanna Ward,aenmXCJSJUq,6,lO9DNLuJPpC,NA,lO9DNLuJPpC,Lower Savanna ,DW4iKNGrY42,Embakasi East ,HfVjCurKxh2,Nairobi ,1422,NULL,
Keipsl15097,Lower Solai Dispensary,lCVfWY1hqSO,7,XtpFlGNBkDG,Point,tKVF0SbLFbL,Solai ,ZFzQpYAw1RT,Rongai ,HfVjCurKxh2,Nakuru ,15097,36.16967,0.17884
Keipsl15098,Loyapat Dispensary,htsf81qgxc9,7,h25VDKFd5Nj,NA,BszCGjFOZyf,Lobokat ,Toe5zU8RLT5,Turkana South ,HfVjCurKxh2,Turkana ,15098,NULL,
Keipsl17276,Lpartuk Dispensary,YwWLE8eYjfR,7,lMwCsN9LC0X,NA,ic3P77zfI6W,Maralal ,nfKmgVvY7zs,Samburu Central ,HfVjCurKxh2,Samburu ,17276,NULL,
Keipsl15962,Luanda Mch/Fp Clinic,rNqT8IOQ2NR,7,ing9wKUlNDC,Point,C5GeBsmS57I,Luanda Township ,hhmLIpoAvAg,Luanda ,HfVjCurKxh2,Vihiga ,15962,34.58494,0.02562
1071,Luanda South Ward,YvhVAAhJiqt,6,C5GeBsmS57I,NA,C5GeBsmS57I,Luanda South ,hhmLIpoAvAg,Luanda ,HfVjCurKxh2,Vihiga ,1071,NULL,
NA,Luanda Sub County,C5GeBsmS57I,5,hhmLIpoAvAg,MultiPolygon,NA,NA,hhmLIpoAvAg,Luanda ,HfVjCurKxh2,Vihiga ,NA,34.6738,34.6743
Keipsl15963,Luanda Town Dispensary,votB5zmfDDz,7,ing9wKUlNDC,Point,C5GeBsmS57I,Luanda Township ,hhmLIpoAvAg,Luanda ,HfVjCurKxh2,Vihiga ,15963,34.58669,0.02453
1068,Luanda Township Ward,ing9wKUlNDC,6,C5GeBsmS57I,NA,C5GeBsmS57I,Luanda Township ,hhmLIpoAvAg,Luanda ,HfVjCurKxh2,Vihiga ,1068,NULL,
Keipsl17112,Luanda Wayside Clinic,z0j4C5Dnqik,7,k7gbU9IU8r8,Point,LlktBR09dR4,West Bunyore ,hhmLIpoAvAg,Emuhaya ,HfVjCurKxh2,Vihiga ,17112,34.58465,0.02825
Keipsl10665,Lucimed Clinic,RFftun9ISft,7,GgCGnsBtRN6,NA,yZjSPVAa2N5,Igwamiti ,OYaCYF6BNST,Laikipia West ,HfVjCurKxh2,Laikipia ,10665,NULL,
1404,Lucky summer Ward,pOfmgd0NNRW,6,O3OUvcIXSQN,NA,O3OUvcIXSQN,Lucky summer ,DW4iKNGrY42,Ruaraka ,HfVjCurKxh2,Nairobi ,1404,NULL,
1051,Lugaga-Wamuluma Ward,nkHT4jrBsGA,6,CvXzL0XtcEV,NA,CvXzL0XtcEV,Lugaga-Wamuluma ,hhmLIpoAvAg,Vihiga ,HfVjCurKxh2,Vihiga ,1051,NULL,
Keipsl15964,Lugari Forest Dispensary,q8znTM8JACP,7,HlsnW6itp9s,Point,ZpYDJk6NIX6,Lugari ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,15964,34.90693,0.66328
NA,Lugari Sub County,ZpYDJk6NIX6,5,M0xXLu8QbHW,MultiPolygon,NA,NA,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,NA,34.7508,34.7553
992,Lugari Ward,HlsnW6itp9s,6,ZpYDJk6NIX6,NA,ZpYDJk6NIX6,Lugari ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,992,NULL,
Keipsl15099,Luguget Dispensary,zbdsxopCWOb,7,R7FfomPTVF9,Point,UizNzGoZ5Zw,Sambirir ,kaVgIVGXcf7,Marakwet East Sub-County,HfVjCurKxh2,Elgeyo-Marakwet ,15099,35.63431,1.08939
Keipsl15965,Lugulu Friends Mission Hospital,YOekBJcUfwv,7,QyT5tF5Q5Ik,Point,Cox1TInlPhQ,Misikhu ,A1gVLZ5bHiS,Webuye West ,HfVjCurKxh2,Bungoma ,15965,34.75278,0.66131
Keipsl15100,Lugumek Dispensary,faWvC7PiYuY,7,kFe6kJMqW2t,Point,CuYWuE3om1k,Sigor ,sphpbVxO6pn,Chepalungu ,HfVjCurKxh2,Bomet ,15100,35.29324,-0.99967
Kepsl16162,Lukhoba Dispensary,WkTgC40dvrI,7,zl2PSQ1pxoZ,Point,YHGqOa2JZU4,Maraka ,A1gVLZ5bHiS,Webuye East ,HfVjCurKxh2,Bungoma ,16162,34.770978,0.59099
Keipsl15101,Lukhome Dispensary,YonSll1OAkj,7,RKVbx2rThe6,Point,Rw7jAG8nq1g,Machewa ,oSVLBSVLtZi,Saboti ,HfVjCurKxh2,Trans-Nzoia ,15101,34.85258,0.90636
Keipsl15966,Lukhome Dispensary (Bungoma West),c1uwTUgvzHV,7,nU9NYhQZOmY,Point,NFK94bubUVq,Mukuyuni ,A1gVLZ5bHiS,Kabuchai ,HfVjCurKxh2,Bungoma ,15966,34.5939,0.77644
Keipsl15967,Lukhuna Dispensary,lAWBG9Tb74F,7,bDRmyZPpdJU,Point,x7pj22WoZjz,Tongaren ,A1gVLZ5bHiS,Tongaren ,HfVjCurKxh2,Bungoma ,15967,34.94011,0.80532
Keipsl15968,Lukolis Model Health Centre,aZVN5PGMIyo,7,Vq18jK9zcEe,Point,dUoxLxc6Jkm,Amukura West ,VljEgS6qanC,Teso South ,HfVjCurKxh2,Busia ,15968,34.20852,0.58257
Keipsl11525,Lukore Dispensary,Dh5Al0ggfRD,7,RHB4g7w3PYi,Point,BSy82xFkGlL,Kubo south ,yBnmZCQmDeX,Matuga ,HfVjCurKxh2,Kwale ,11525,39.31559,-4.35603
Keipsl17298,Lukoye Health Centre,wsVpP7cNEGj,7,gsluzVbWR9g,Point,kD5td1hDCZS,Marama North ,M0xXLu8QbHW,Butere ,HfVjCurKxh2,Kakamega ,17298,34.59984,0.19687
Keipsl16711,Lukusi Dispensary,b9Xo8MgM9ae,7,XPVqUXt7cXj,Point,YHGqOa2JZU4,Mihuu ,A1gVLZ5bHiS,Webuye East ,HfVjCurKxh2,Bungoma ,16711,34.76437,0.61318
Keipsl15969,Lumakanda District Hospital,amCtSjdsZZQ,7,unVQgGR9Yzb,Point,ZpYDJk6NIX6,Lumakanda ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,15969,34.97615,0.63478
993,Lumakanda Ward,unVQgGR9Yzb,6,ZpYDJk6NIX6,NA,ZpYDJk6NIX6,Lumakanda ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,993,NULL,
Keipsl15970,Lumani Dispensary,ybq8gAIlstS,7,TVdpOLVodvo,Point,ZpYDJk6NIX6,Chevaywa ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,15970,34.72177,0.4904
Keipsl20625,Lumboka Hospital,ctEdfLyqNte,7,tXYCdHzTXvY,Point,AIoQor5h6tb,Makina ,DW4iKNGrY42,Kibra ,HfVjCurKxh2,Nairobi ,20625,36.7822,-1.31126
Keipsl18852,Lumboka Medical Services,J5oZojVD0vI,7,x2xwI6A3h5V,Point,BIHVMlZrkgA,Khalaba ,A1gVLZ5bHiS,Kanduyi ,HfVjCurKxh2,Bungoma ,18852,34.56314,0.57028
Keipsl18624,Lumino Dispensary,G2PCEfTaPmS,7,zTHtpIRbuw4,Point,r32Njvj85KO,Likuyani ,M0xXLu8QbHW,Likuyani ,HfVjCurKxh2,Kakamega ,18624,35.15068,0.71054
Keipsl15971,Lumino Maternity and Nursing Home,EwZH8EiEwS3,7,FKepQvej8jB,Point,v0fnfO2vIux,Mahiakalo ,M0xXLu8QbHW,Lurambi ,HfVjCurKxh2,Kakamega ,15971,34.76414,0.30201
Keipsl13738,Lumumba Health Centre,sljhpMoTD4I,7,AaVfAgyZGbE,Point,hXo6YiInnIL,Shauri Moyo Kaloleni ,RP2cXnuZq8a,Kisumu Central ,HfVjCurKxh2,Kisumu ,13738,34.76599,-0.09968
Keipsl20156,Lunakwe Dispensary,IgtDjOQNvbH,7,rSMMZ8TPltD,Point,dngfaawHbyJ,South bukusu ,A1gVLZ5bHiS,Bumula ,HfVjCurKxh2,Bungoma ,20156,34.43074,0.52177
Keipsl12435,Lundi Dispensary,Pf9bHpCGDYk,7,jBsiKdULlih,Point,Najx8BwMyOW,Mui ,zF5mSLNG4Cl,Mwingi Central Sub- County,HfVjCurKxh2,Kitui ,12435,38.18013,-1.02536
Keipsl15973,Lungai Dispensary,dds8LpfGq2Y,7,EcLRy09GyFh,Point,x7pj22WoZjz,Tinderet ,A1gVLZ5bHiS,Tongaren ,HfVjCurKxh2,Bungoma ,15973,34.8964,0.80184
Keipsl11526,Lungalunga Dispensary,xnoLb5A7OeS,7,Zp0I15n6Bdp,Point,CFxpg3MgSy2,Vanga ,yBnmZCQmDeX,Lunga Lunga ,HfVjCurKxh2,Kwale ,11526,39.1206,-4.55366
Keipsl13053,Lunga Lunga Health Center,j50JoeOi7gO,7,N990oQfAChA,Point,kcQYqBIyzT1,Viwandani ,DW4iKNGrY42,Makadara ,HfVjCurKxh2,Nairobi ,13053,36.08622,-1.31039
NA,Lunga Lunga Sub County,CFxpg3MgSy2,5,yBnmZCQmDeX,MultiPolygon,NA,NA,yBnmZCQmDeX,Lunga Lunga ,HfVjCurKxh2,Kwale ,NA,list(39.2228,39.2229
Keipsl15972,Lung'anyiro Dispensary,BIJNUVAacHF,7,iDKKIrttFaR,Point,i7IuXa9kalf,Namamali ,M0xXLu8QbHW,Matungu ,HfVjCurKxh2,Kakamega ,15972,34.39246,0.43262
Keipsl15974,Lunyito Dispensary,tqzXoxtCQzd,7,HlsnW6itp9s,Point,ZpYDJk6NIX6,Lugari ,M0xXLu8QbHW,Lugari ,HfVjCurKxh2,Kakamega ,15974,34.8755,0.6736
Keipsl15102,Luoniek Dispensary,M2wyP64dbkO,7,JsE9MU5tCuH,Point,q6btfEZ18VP,Sosian ,OYaCYF6BNST,Laikipia North ,HfVjCurKxh2,Laikipia ,15102,36.54421,0.7146
Keipsl15975,Lupida Health Centre,x1BmlkiJboy,7,o9vOcWK5rpV,Point,akwhv8kx41S,Bukhayo North/Walatsi ,VljEgS6qanC,Nambale ,HfVjCurKxh2,Busia ,15975,34.35258,0.57713
NA,Lurambi Sub County,v0fnfO2vIux,5,M0xXLu8QbHW,MultiPolygon,NA,NA,M0xXLu8QbHW,Lurambi ,HfVjCurKxh2,Kakamega ,NA,34.7949,34.7845
Keipsl15976,Lurare Dispensary,lBknNXh8nEv,7,zl2PSQ1pxoZ,Point,YHGqOa2JZU4,Maraka ,A1gVLZ5bHiS,Webuye East ,HfVjCurKxh2,Bungoma ,15976,34.64831,0.7301
Keipsl15977,Lusheya Health Centre,PkXIeGkyIFW,7,B6MIMsiG48c,Point,BqnXYzwnuNp,Lusheya/Lubinu ,M0xXLu8QbHW,Mumias East ,HfVjCurKxh2,Kakamega ,15977,34.53606,0.30453
1024,Lusheya/Lubinu Ward,B6MIMsiG48c,6,BqnXYzwnuNp,NA,BqnXYzwnuNp,Lusheya/Lubinu ,M0xXLu8QbHW,Mumias East ,HfVjCurKxh2,Kakamega ,1024,NULL,
Keipsl17540,Lusop Clinic,fj05JsRtZUf,7,syVRo0GUfyT,Point,YGRlnDBljPF,Gilgil ,ZFzQpYAw1RT,Gilgil ,HfVjCurKxh2,Nakuru ,17540,36.32563,-0.5008
Keipsl10666,Lussigetti Health Centre,k4pysdWlNms,7,IoNFJLLcMVm,Point,hrGLxDlGqyY,Nachu ,A0BC4zSGPwM,Kikuyu ,HfVjCurKxh2,Kiambu ,10666,36.61255,-1.28224
Keipsl15978,Lutaso Dispensary,JncuH3qBeAf,7,Yk8mqsqnj4L,Point,DKfPcAANe2G,Bunyala East ,M0xXLu8QbHW,Navakholo ,HfVjCurKxh2,Kakamega ,15978,34.71081,0.44406
Keipsl11527,Lutsangani Dispensary,UiiNvjOAYkz,7,UCrf5PazvFf,Point,u0TwHy39CeG,Kinango ,yBnmZCQmDeX,Kinango ,HfVjCurKxh2,Kwale ,11527,39.51361,-4.06412
Keipsl17608,Luucho Dispensary,AJLX3xSVy9G,7,tvGsKaKRNij,Point,NFK94bubUVq,West Nalondo ,A1gVLZ5bHiS,Kabuchai ,HfVjCurKxh2,Bungoma ,17608,34.55818,0.62701
Keipsl17116,Luuya Dispensary,ZLD30i4Of3F,7,gI7X6XCG0ld,Point,NFK94bubUVq,Bwake/Luuya ,A1gVLZ5bHiS,Kabuchai ,HfVjCurKxh2,Bungoma ,17116,34.63839,0.65194
keipsl23641,Lvct Health Juja,sfzalrPVAhM,7,PYlni21PYLn,NA,FzzAaZYop8J,Juja ,A0BC4zSGPwM,Juja ,HfVjCurKxh2,Kiambu ,23641,NULL,
keipsl24200,Lvct-Health Manyatta Dice,kmzwH9tkPGo,7,J1EqTp8UItO,Point,hXo6YiInnIL,Kondele ,RP2cXnuZq8a,Kisumu Central ,HfVjCurKxh2,Kisumu ,24200,36.792626,-1.294228
NA,Lvct Ruaka Dice,JcYFHzqVxPo,7,JQlF8D51Abi,Point,iFbuHlAmZnf,Ndenderu ,A0BC4zSGPwM,Kiambaa ,HfVjCurKxh2,Kiambu ,24969,36.79239,-1.294228
Keipsl13740,Lwala Dispensary,nMhTNI43tXX,7,hZkzvDGtIlt,Point,mb5htjlAOk6,North kamagambo ,H9vJQr39c4B,Rongo ,HfVjCurKxh2,Migori ,13740,34.7369,-0.0639
Keipsl17174,Lwala Kadawa Dispensary,mrdu1YYG6sw,7,OxYSfMMdGvX,Point,jeIFDhTlvUG,West Kisumu ,RP2cXnuZq8a,Kisumu West ,HfVjCurKxh2,Kisumu ,17174,34.6183,-0.0765
